date,game,# of registrations,max ccu,avg ccu,# of unique users, revenue ,# of paying users,paying rate,arpu,arppu
3/31/15,Queen Bee,139,"3,296","2,815","9,289","$1,664",53,0.57%,$0.18,$31.40
4/1/15,Z Force,279,"1,720","1,000","5,519","$11,821",437,7.92%,$2.14,$27.05
4/1/15,Ranger Danger,"4,030","6,975","4,140","20,051","$12,458",830,4.14%,$0.62,$15.01
4/1/15,Queen Bee,141,"3,215","2,812","9,261","$1,735",55,0.59%,$0.19,$31.54
4/2/15,Z Force,293,"1,871","1,013","5,890","$9,323",458,7.78%,$1.58,$20.36
4/2/15,Ranger Danger,"4,254","7,059","5,020","20,922","$12,090",873,4.17%,$0.58,$13.85
4/2/15,Queen Bee,108,"2,898","2,467","9,086","$1,588",54,0.59%,$0.17,$29.40
4/3/15,Z Force,379,"1,988","1,267","6,438","$36,819",814,12.64%,$5.72,$45.23
4/3/15,Ranger Danger,"4,426","7,389","5,322","22,143","$13,389",978,4.42%,$0.60,$13.69
4/3/15,Queen Bee,155,"3,519","3,051","9,507","$1,858",68,0.72%,$0.20,$27.32
4/4/15,Z Force,377,"1,973","1,300","6,507","$23,322",703,10.80%,$3.58,$33.18
4/4/15,Ranger Danger,"5,128","7,541","5,653","22,218","$11,411",950,4.28%,$0.51,$12.01
4/4/15,Queen Bee,234,"5,086","4,413","10,221","$25,577",515,5.04%,$2.50,$49.66
4/5/15,Z Force,321,"2,005","1,278","6,407","$26,342",735,11.47%,$4.11,$35.84
4/5/15,Ranger Danger,"4,980","7,094","5,295","22,678","$13,695","1,028",4.53%,$0.60,$13.32
4/5/15,Queen Bee,118,"3,769","3,245","9,471","$1,606",59,0.62%,$0.17,$27.21
4/6/15,Z Force,318,"1,835","1,096","5,916","$13,590",550,9.30%,$2.30,$24.71
4/6/15,Ranger Danger,"4,907","7,536","5,633","22,212","$9,470",830,3.74%,$0.43,$11.41
4/6/15,Queen Bee,111,"3,291","2,861","9,135","$1,024",43,0.47%,$0.11,$23.81
4/7/15,Z Force,276,"1,762","1,027","5,589","$8,650",434,7.77%,$1.55,$19.93
4/7/15,Ranger Danger,"4,944","7,049","5,238","22,467","$10,286",842,3.75%,$0.46,$12.22
4/7/15,Queen Bee,109,"3,182","2,755","9,107","$1,210",48,0.53%,$0.13,$25.22
4/8/15,Z Force,285,"1,757",997,"5,419","$10,347",439,8.10%,$1.91,$23.57
4/8/15,Ranger Danger,"5,466","7,419","5,547","22,442","$10,117",849,3.78%,$0.45,$11.92
4/8/15,Queen Bee,135,"3,185","2,794","9,113",$871,37,0.41%,$0.10,$23.54
4/9/15,Z Force,294,"1,739","1,010","5,456","$8,449",374,6.86%,$1.55,$22.59
4/9/15,Ranger Danger,"4,721","6,625","4,146","20,950","$9,151",716,3.42%,$0.44,$12.78
4/9/15,Queen Bee,127,"2,689","2,108","8,751","$1,651",49,0.56%,$0.19,$33.69
4/10/15,Z Force,341,"1,995","1,109","6,491","$13,183",491,7.56%,$2.03,$26.85
4/10/15,Ranger Danger,"4,699","7,289","5,693","22,280","$11,988",980,4.40%,$0.54,$12.23
4/10/15,Queen Bee,121,"3,165","2,797","9,048","$8,529",210,2.32%,$0.94,$40.62
4/11/15,Z Force,411,"1,959","1,268","6,575","$10,538",478,7.27%,$1.60,$22.05
4/11/15,Ranger Danger,"5,154","7,812","6,001","23,502","$11,762","1,059",4.51%,$0.50,$11.11
4/11/15,Queen Bee,124,"4,652","4,103","9,676","$8,056",207,2.14%,$0.83,$38.92
4/12/15,Z Force,351,"1,781","1,178","5,930","$8,279",447,7.54%,$1.40,$18.52
4/12/15,Ranger Danger,"5,380","7,708","6,162","23,751","$11,421","1,007",4.24%,$0.48,$11.34
4/12/15,Queen Bee,157,"3,717","3,224","9,404","$5,791",168,1.79%,$0.62,$34.47
4/13/15,Z Force,237,"1,667",929,"5,181","$8,795",414,7.99%,$1.70,$21.24
4/13/15,Ranger Danger,"4,952","7,446","5,594","21,559","$8,278",738,3.42%,$0.38,$11.22
4/13/15,Queen Bee,100,"3,156","2,779","8,902","$4,339",110,1.24%,$0.49,$39.44
4/14/15,Z Force,247,"1,627",883,"4,969","$8,755",384,7.73%,$1.76,$22.80
4/14/15,Ranger Danger,"4,603","6,210","4,982","20,722","$8,045",703,3.39%,$0.39,$11.44
4/14/15,Queen Bee,120,"3,013","2,678","8,884",$868,35,0.39%,$0.10,$24.79
4/15/15,Z Force,257,"1,512",828,"4,879","$5,714",301,6.17%,$1.17,$18.98
4/15/15,Ranger Danger,"5,001","7,005","5,202","20,340","$9,546",695,3.42%,$0.47,$13.74
4/15/15,Queen Bee,76,"2,951","2,617","8,894",$591,32,0.36%,$0.07,$18.48
4/16/15,Z Force,246,"1,536",885,"4,726","$6,022",308,6.52%,$1.27,$19.55
4/16/15,Ranger Danger,"4,471","5,997","4,245","19,702","$7,871",618,3.14%,$0.40,$12.74
4/16/15,Queen Bee,65,"2,333","1,671","8,304","$10,498",144,1.73%,$1.26,$72.90
4/17/15,Z Force,314,"1,724",957,"5,346","$10,372",371,6.94%,$1.94,$27.96
4/17/15,Ranger Danger,"4,833","7,346","5,504","21,488","$10,719",919,4.28%,$0.50,$11.66
4/17/15,Queen Bee,123,"2,724","1,880","8,722","$11,703",168,1.93%,$1.34,$69.66
4/18/15,Z Force,354,"1,793","1,169","5,755","$8,593",409,7.11%,$1.49,$21.01
4/18/15,Ranger Danger,"4,992","7,450","6,181","22,353","$10,502",985,4.41%,$0.47,$10.66
4/18/15,Queen Bee,115,"2,972","2,260","8,939","$7,941",141,1.58%,$0.89,$56.32
4/19/15,Z Force,366,"1,630","1,105","5,583","$7,439",411,7.36%,$1.33,$18.10
4/19/15,Ranger Danger,"3,825","7,623","6,202","21,383","$11,632",966,4.52%,$0.54,$12.04
4/19/15,Queen Bee,95,"3,270","2,728","9,019","$6,345",119,1.32%,$0.70,$53.32
4/20/15,Z Force,231,"1,573",874,"4,769","$7,389",370,7.76%,$1.55,$19.97
4/20/15,Ranger Danger,"5,089","6,008","4,742","20,643","$7,991",714,3.46%,$0.39,$11.19
4/20/15,Queen Bee,78,"2,867","2,424","8,819","$3,961",70,0.79%,$0.45,$56.59
4/21/15,Z Force,236,"1,565",881,"4,890","$6,989",335,6.85%,$1.43,$20.86
4/21/15,Ranger Danger,"4,912","6,648","4,906","20,377","$7,701",697,3.42%,$0.38,$11.05
4/21/15,Queen Bee,96,"2,837","2,416","8,890","$3,109",63,0.71%,$0.35,$49.34
4/22/15,Z Force,244,"1,505",857,"4,808","$7,269",302,6.28%,$1.51,$24.07
4/22/15,Ranger Danger,"4,768","6,139","4,941","20,687","$6,887",642,3.10%,$0.33,$10.73
4/22/15,Queen Bee,105,"2,863","2,460","8,968","$2,279",62,0.69%,$0.25,$36.75
4/23/15,Z Force,170,"1,302",656,"4,017","$9,295",315,7.84%,$2.31,$29.51
4/23/15,Ranger Danger,"2,694","6,011","3,829","18,143","$12,265",828,4.56%,$0.68,$14.81
4/23/15,Queen Bee,98,"2,693","2,393","8,729","$4,120",68,0.78%,$0.47,$60.59
4/24/15,Z Force,294,"1,963","1,094","5,762","$35,436",845,14.67%,$6.15,$41.94
4/24/15,Ranger Danger,"4,561","6,755","5,024","21,336","$14,492","1,017",4.77%,$0.68,$14.25
4/24/15,Queen Bee,105,"2,822","2,508","8,710","$6,491",109,1.25%,$0.75,$59.55
4/25/15,Z Force,422,"1,924","1,252","6,057","$15,389",572,9.44%,$2.54,$26.90
4/25/15,Ranger Danger,"4,372","7,906","6,133","22,970","$14,171","1,144",4.98%,$0.62,$12.39
4/25/15,Queen Bee,118,"3,156","2,754","8,943","$7,560",109,1.22%,$0.85,$69.36
4/26/15,Z Force,409,"1,787","1,205","5,864","$11,906",483,8.24%,$2.03,$24.65
4/26/15,Ranger Danger,"3,980","8,353","6,380","22,099","$14,989","1,116",5.05%,$0.68,$13.43
4/26/15,Queen Bee,109,"3,209","2,679","8,855","$3,948",90,1.02%,$0.45,$43.86
4/27/15,Z Force,278,"1,590",909,"5,078","$12,062",440,8.67%,$2.38,$27.41
4/27/15,Ranger Danger,"4,273","7,231","5,620","20,960","$9,756",818,3.90%,$0.47,$11.93
4/27/15,Queen Bee,80,"2,696","2,328","8,587","$3,845",88,1.03%,$0.45,$43.70
4/28/15,Z Force,264,"1,529",881,"5,017","$9,703",394,7.85%,$1.93,$24.63
4/28/15,Ranger Danger,"3,665","6,219","5,011","19,913","$8,624",761,3.82%,$0.43,$11.33
4/28/15,Queen Bee,100,"2,631","2,274","8,579","$4,223",88,1.03%,$0.49,$47.99
4/29/15,Z Force,238,"1,487",820,"4,724","$7,244",373,7.90%,$1.53,$19.42
4/29/15,Ranger Danger,"3,176","6,343","3,844","17,915","$8,500",729,4.07%,$0.47,$11.66
4/29/15,Queen Bee,96,"2,666","2,292","8,594","$4,579",85,0.99%,$0.53,$53.87
4/30/15,Z Force,246,"1,483",684,"5,193","$9,056",369,7.11%,$1.74,$24.54
4/30/15,Ranger Danger,"5,037","6,163","4,450","19,855","$11,080",773,3.89%,$0.56,$14.33
4/30/15,Queen Bee,84,"2,663","2,057","8,485","$14,045",675,7.96%,$1.66,$20.81
5/1/15,Z Force,387,"1,933","1,645","6,579","$11,336",445,6.76%,$1.72,$25.47
5/1/15,Ranger Danger,"5,171","6,366","4,766","21,244","$12,654",918,4.32%,$0.60,$13.78
5/1/15,Queen Bee,141,"3,442","2,932","9,927","$10,489",466,4.69%,$1.06,$22.51
5/2/15,Z Force,429,"1,845","1,286","6,339","$8,428",450,7.10%,$1.33,$18.73
5/2/15,Ranger Danger,"3,309","4,830","3,438","19,643","$13,008",957,4.87%,$0.66,$13.59
5/2/15,Queen Bee,135,"4,926","4,273","10,683","$12,428",406,3.80%,$1.16,$30.61
5/3/15,Z Force,355,"1,786","1,095","5,954","$7,827",390,6.55%,$1.31,$20.07
5/3/15,Ranger Danger,"1,675","4,860","2,833","16,242","$11,524",947,5.83%,$0.71,$12.17
5/3/15,Queen Bee,121,"3,513","2,767","10,136","$5,039",227,2.24%,$0.50,$22.20
5/4/15,Z Force,252,"1,581",927,"5,104","$7,842",364,7.13%,$1.54,$21.54
5/4/15,Ranger Danger,"3,455","5,121","3,360","16,517","$11,763",892,5.40%,$0.71,$13.19
5/4/15,Queen Bee,134,"3,122","2,706","9,927","$5,564",211,2.13%,$0.56,$26.37
5/5/15,Z Force,260,"1,556",913,"4,987","$6,659",298,5.98%,$1.34,$22.35
5/5/15,Ranger Danger,"2,850","5,107","3,663","16,718","$9,401",786,4.70%,$0.56,$11.96
5/5/15,Queen Bee,146,"3,117","2,666","10,043","$5,855",220,2.19%,$0.58,$26.61
5/6/15,Z Force,254,"1,511",824,"4,995","$6,459",319,6.39%,$1.29,$20.25
5/6/15,Ranger Danger,"2,575","5,310","3,339","16,202","$29,871","1,456",8.99%,$1.84,$20.52
5/6/15,Queen Bee,120,"3,062","2,634","9,938","$6,441",222,2.23%,$0.65,$29.01
5/7/15,Z Force,224,"1,557",890,"4,868","$8,048",343,7.05%,$1.65,$23.46
5/7/15,Ranger Danger,"3,186","5,550","3,574","16,883","$23,407","1,157",6.85%,$1.39,$20.23
5/7/15,Queen Bee,93,"2,895","2,018","9,469","$3,500",119,1.26%,$0.37,$29.41
5/8/15,Z Force,278,"1,728",967,"5,340","$8,367",393,7.36%,$1.57,$21.29
5/8/15,Ranger Danger,"3,102","6,145","4,354","18,618","$18,871","1,061",5.70%,$1.01,$17.79
5/8/15,Queen Bee,118,"3,559","3,109","10,266","$5,488",127,1.24%,$0.53,$43.21
5/9/15,Z Force,370,"1,663","1,124","5,727","$7,939",446,7.79%,$1.39,$17.80
5/9/15,Ranger Danger,"3,464","6,933","5,161","20,120","$18,598","1,197",5.95%,$0.92,$15.54
5/9/15,Queen Bee,132,"4,003","3,198","10,524","$6,124",121,1.15%,$0.58,$50.61
5/10/15,Z Force,353,"1,491","1,027","5,332","$7,077",397,7.45%,$1.33,$17.83
5/10/15,Ranger Danger,"2,313","6,583","5,292","19,567","$18,208","1,087",5.56%,$0.93,$16.75
5/10/15,Queen Bee,127,"3,928","3,037","10,429","$4,519",101,0.97%,$0.43,$44.74
5/11/15,Z Force,239,"1,510",861,"4,763","$7,582",348,7.31%,$1.59,$21.79
5/11/15,Ranger Danger,"3,520","6,154","4,527","19,269","$13,927",848,4.40%,$0.72,$16.42
5/11/15,Queen Bee,139,"3,392","2,762","10,397","$6,715",114,1.10%,$0.65,$58.91
5/12/15,Z Force,250,"1,466",839,"4,662","$5,600",320,6.86%,$1.20,$17.50
5/12/15,Ranger Danger,"3,727","5,958","4,498","19,109","$13,127",802,4.20%,$0.69,$16.37
5/12/15,Queen Bee,140,"3,476","2,936","10,363","$1,655",56,0.54%,$0.16,$29.56
5/13/15,Z Force,253,"1,429",820,"4,661","$6,315",311,6.67%,$1.35,$20.31
5/13/15,Ranger Danger,"2,683","5,928","4,369","17,494","$11,939",790,4.52%,$0.68,$15.11
5/13/15,Queen Bee,106,"3,267","2,833","10,252","$1,268",57,0.56%,$0.12,$22.25
5/14/15,Z Force,229,"1,417",842,"4,632","$6,077",307,6.63%,$1.31,$19.79
5/14/15,Ranger Danger,"2,802","5,991","3,948","17,410","$11,793",687,3.95%,$0.68,$17.17
5/14/15,Queen Bee,92,"2,930","2,529","9,851","$1,289",42,0.43%,$0.13,$30.68
5/15/15,Z Force,295,"1,587",912,"5,084","$6,888",335,6.59%,$1.35,$20.56
5/15/15,Ranger Danger,"3,399","5,983","4,523","19,472","$15,282",907,4.66%,$0.78,$16.85
5/15/15,Queen Bee,88,"3,506","3,038","10,234","$2,068",75,0.73%,$0.20,$27.57
5/16/15,Z Force,347,"1,661","1,104","5,519","$6,750",356,6.45%,$1.22,$18.96
5/16/15,Ranger Danger,"3,663","6,378","4,685","20,108","$15,853",997,4.96%,$0.79,$15.90
5/16/15,Queen Bee,106,"3,860","3,313","10,585","$1,930",52,0.49%,$0.18,$37.11
5/17/15,Z Force,420,"1,551","1,045","5,438","$6,505",344,6.33%,$1.20,$18.91
5/17/15,Ranger Danger,"2,788","6,391","4,921","19,502","$14,543",922,4.73%,$0.75,$15.77
5/17/15,Queen Bee,121,"3,808","3,190","10,322","$1,613",57,0.55%,$0.16,$28.29
5/18/15,Z Force,323,"1,462",867,"4,861","$7,829",302,6.21%,$1.61,$25.93
5/18/15,Ranger Danger,"3,781","6,651","4,595","19,361","$13,725",808,4.17%,$0.71,$16.99
5/18/15,Queen Bee,94,"3,254","2,832","10,249","$1,442",47,0.46%,$0.14,$30.69
5/19/15,Z Force,258,"1,401",825,"4,709","$6,556",262,5.56%,$1.39,$25.02
5/19/15,Ranger Danger,"2,166","6,181","4,762","17,723","$9,346",712,4.02%,$0.53,$13.13
5/19/15,Queen Bee,80,"3,266","2,770","10,001","$1,482",52,0.52%,$0.15,$28.49
5/20/15,Z Force,238,"1,396",804,"4,617","$5,308",293,6.35%,$1.15,$18.12
5/20/15,Ranger Danger,919,"4,278","2,428","16,113","$28,427","1,179",7.32%,$1.76,$24.11
5/20/15,Queen Bee,120,"3,245","2,741","10,140","$1,703",49,0.48%,$0.17,$34.75
5/21/15,Z Force,238,"1,600",825,"5,204","$22,922",632,12.15%,$4.40,$36.27
5/21/15,Ranger Danger,"3,292","6,280","3,944","17,320","$23,915","1,170",6.76%,$1.38,$20.44
5/21/15,Queen Bee,104,"3,044","2,357","9,926","$23,362",398,4.01%,$2.35,$58.70
5/22/15,Z Force,302,"1,760",994,"5,363","$10,570",448,8.35%,$1.97,$23.59
5/22/15,Ranger Danger,"4,299","7,060","4,297","19,996","$28,775","1,167",5.84%,$1.44,$24.66
5/22/15,Queen Bee,127,"3,456","3,017","10,502","$14,717",315,3.00%,$1.40,$46.72
5/23/15,Z Force,380,"1,686","1,111","5,485","$10,086",414,7.55%,$1.84,$24.36
5/23/15,Ranger Danger,"3,615","7,179","5,629","22,313","$27,330","1,387",6.22%,$1.22,$19.70
5/23/15,Queen Bee,111,"3,852","3,327","10,405","$8,818",221,2.12%,$0.85,$39.90
5/24/15,Z Force,353,"1,677","1,089","5,488","$8,669",411,7.49%,$1.58,$21.09
5/24/15,Ranger Danger,"3,547","7,508","5,638","22,171","$22,128","1,307",5.90%,$1.00,$16.93
5/24/15,Queen Bee,110,"3,846","3,242","10,339","$6,307",155,1.50%,$0.61,$40.69
5/25/15,Z Force,404,"1,653","1,067","5,522","$8,475",401,7.26%,$1.53,$21.14
5/25/15,Ranger Danger,"3,337","7,598","5,548","21,461","$24,484","1,338",6.24%,$1.14,$18.30
5/25/15,Queen Bee,126,"3,624","3,081","10,528","$6,668",160,1.52%,$0.63,$41.68
5/26/15,Z Force,321,"1,521",901,"5,018","$7,246",342,6.82%,$1.44,$21.19
5/26/15,Ranger Danger,"3,996","6,764","5,179","21,154","$16,337",961,4.54%,$0.77,$17.00
5/26/15,Queen Bee,122,"3,364","2,869","10,257","$5,085",124,1.21%,$0.50,$41.01
5/27/15,Z Force,299,"1,520",841,"4,927","$5,284",302,6.13%,$1.07,$17.50
5/27/15,Ranger Danger,"2,074","7,391","4,615","17,947","$11,638",779,4.34%,$0.65,$14.94
5/27/15,Queen Bee,135,"3,312","2,834","10,403","$4,273",112,1.08%,$0.41,$38.15
5/28/15,Z Force,303,"1,531",932,"4,931","$5,454",310,6.29%,$1.11,$17.59
5/28/15,Ranger Danger,"4,081","6,317","4,825","20,530","$13,168",793,3.86%,$0.64,$16.61
5/28/15,Queen Bee,132,"2,788","2,303","9,960","$4,738",123,1.24%,$0.48,$38.52
5/29/15,Z Force,308,"1,691",973,"5,231","$6,996",312,5.96%,$1.34,$22.42
5/29/15,Ranger Danger,"3,964","6,659","4,947","20,234","$15,863",945,4.67%,$0.78,$16.79
5/29/15,Queen Bee,125,"3,120","2,796","9,842","$4,497",125,1.27%,$0.46,$35.97
5/30/15,Z Force,375,"1,627","1,082","5,569","$6,997",346,6.21%,$1.26,$20.22
5/30/15,Ranger Danger,"4,082","6,938","5,257","20,844","$16,597","1,079",5.18%,$0.80,$15.38
5/30/15,Queen Bee,145,"3,574","3,111","9,948","$6,174",130,1.31%,$0.62,$47.49
5/31/15,Z Force,384,"1,606","1,044","5,497","$8,536",356,6.48%,$1.55,$23.98
5/31/15,Ranger Danger,"3,763","7,048","5,207","20,449","$14,951","1,073",5.25%,$0.73,$13.93
5/31/15,Queen Bee,150,"3,633","3,077","9,893","$3,714",92,0.93%,$0.38,$40.37
6/1/15,Z Force,296,"1,478",876,"4,848","$7,236",345,7.12%,$1.49,$20.97
6/1/15,Ranger Danger,"3,654","5,992","4,585","19,020","$13,746",891,4.69%,$0.72,$15.43
6/1/15,Queen Bee,139,"3,161","2,783","10,012","$3,954",102,1.02%,$0.39,$38.77
6/2/15,Z Force,338,"1,506",881,"4,929","$6,785",321,6.51%,$1.38,$21.14
6/2/15,Ranger Danger,"3,787","6,096","4,553","18,724","$11,212",796,4.25%,$0.60,$14.08
6/2/15,Queen Bee,171,"3,184","2,739","10,014","$3,453",100,1.00%,$0.34,$34.53
6/3/15,Z Force,323,"1,505",810,"4,912","$7,599",294,5.99%,$1.55,$25.85
6/3/15,Ranger Danger,"4,520","7,031","4,429","22,304","$17,888","1,121",5.03%,$0.80,$15.96
6/3/15,Queen Bee,139,"3,183","2,759","10,200","$4,291",100,0.98%,$0.42,$42.91
6/4/15,Z Force,296,"1,463",849,"4,860","$4,893",283,5.82%,$1.01,$17.29
6/4/15,Ranger Danger,"4,105","6,576","5,065","23,388","$18,285","1,054",4.51%,$0.78,$17.35
6/4/15,Queen Bee,95,"2,629","2,225","9,794","$6,100",170,1.74%,$0.62,$35.88
6/5/15,Z Force,316,"1,591",956,"5,201","$12,554",426,8.19%,$2.41,$29.47
6/5/15,Ranger Danger,"4,564","6,893","5,306","23,916","$18,474","1,060",4.43%,$0.77,$17.43
6/5/15,Queen Bee,123,"3,467","2,796","10,620","$3,537",156,1.47%,$0.33,$22.67
6/6/15,Z Force,363,"1,567","1,016","5,469","$11,928",487,8.91%,$2.18,$24.49
6/6/15,Ranger Danger,"2,236","6,960","5,590","22,346","$16,736","1,008",4.51%,$0.75,$16.60
6/6/15,Queen Bee,151,"5,065","4,357","11,154","$25,780",426,3.82%,$2.31,$60.52
6/7/15,Z Force,371,"1,618","1,032","5,535","$11,200",445,8.04%,$2.02,$25.17
6/7/15,Ranger Danger,"4,355","6,590","5,178","24,243","$15,943",995,4.10%,$0.66,$16.02
6/7/15,Queen Bee,144,"3,684","3,144","10,702","$1,422",57,0.53%,$0.13,$24.95
6/8/15,Z Force,307,"1,512",913,"4,929","$5,845",298,6.05%,$1.19,$19.61
6/8/15,Ranger Danger,"3,855","6,331","4,786","22,719","$12,866",838,3.69%,$0.57,$15.35
6/8/15,Queen Bee,133,"3,007","2,609","10,239","$1,535",52,0.51%,$0.15,$29.53
6/9/15,Z Force,356,"1,482",882,"5,038","$4,721",297,5.90%,$0.94,$15.90
6/9/15,Ranger Danger,"4,065","6,141","4,709","23,194","$11,186",766,3.30%,$0.48,$14.60
6/9/15,Queen Bee,142,"2,936","2,561","10,160","$2,073",80,0.79%,$0.20,$25.91
6/10/15,Z Force,323,"1,449",866,"5,013","$5,309",294,5.87%,$1.06,$18.06
6/10/15,Ranger Danger,"3,659","6,164","4,481","22,756","$10,530",743,3.27%,$0.46,$14.17
6/10/15,Queen Bee,128,"2,930","2,509","10,170","$1,441",47,0.46%,$0.14,$30.65
6/11/15,Z Force,275,"1,463",855,"4,814","$5,847",286,5.94%,$1.21,$20.44
6/11/15,Ranger Danger,"2,721","5,771","3,610","20,634","$12,401",751,3.64%,$0.60,$16.51
6/11/15,Queen Bee,88,"2,630","2,179","9,652","$6,480",115,1.19%,$0.67,$56.34
6/12/15,Z Force,318,"1,541",910,"5,311","$6,336",326,6.14%,$1.19,$19.43
6/12/15,Ranger Danger,"3,716","6,223","4,457","21,536","$13,342",798,3.71%,$0.62,$16.72
6/12/15,Queen Bee,148,"2,915","2,472","10,104","$5,634",104,1.03%,$0.56,$54.18
6/13/15,Z Force,310,"1,540","1,048","5,297","$5,906",349,6.59%,$1.11,$16.92
6/13/15,Ranger Danger,"3,344","6,525","5,175","22,041","$13,141",824,3.74%,$0.60,$15.95
6/13/15,Queen Bee,114,"3,509","3,004","10,278","$2,714",81,0.79%,$0.26,$33.50
6/14/15,Z Force,299,"1,460",983,"5,085","$6,301",320,6.29%,$1.24,$19.69
6/14/15,Ranger Danger,"4,663","6,526","5,005","23,999","$12,602",804,3.35%,$0.53,$15.67
6/14/15,Queen Bee,109,"3,579","2,912","10,293","$2,330",60,0.58%,$0.23,$38.83
6/15/15,Z Force,322,"1,504",904,"5,505","$6,344",344,6.25%,$1.15,$18.44
6/15/15,Ranger Danger,"4,390","6,312","4,944","23,318","$10,875",717,3.08%,$0.47,$15.17
6/15/15,Queen Bee,96,"2,984","2,549","9,925","$2,310",54,0.54%,$0.23,$42.78
6/16/15,Z Force,270,"1,503",909,"5,156","$5,118",304,5.90%,$0.99,$16.83
6/16/15,Ranger Danger,"3,850","5,993","4,559","22,811","$8,270",638,2.80%,$0.36,$12.96
6/16/15,Queen Bee,110,"2,936","2,502","9,986","$2,098",62,0.62%,$0.21,$33.83
6/17/15,Z Force,296,"1,455",907,"4,997","$5,453",296,5.92%,$1.09,$18.42
6/17/15,Ranger Danger,"1,124","4,705","2,952","20,156","$14,495",937,4.65%,$0.72,$15.47
6/17/15,Queen Bee,106,"2,899","2,491","9,878","$1,887",51,0.52%,$0.19,$37.00
6/18/15,Z Force,243,"1,576",903,"5,443","$15,553",641,11.78%,$2.86,$24.26
6/18/15,Ranger Danger,"4,670","7,116","4,904","22,829","$13,245",854,3.74%,$0.58,$15.51
6/18/15,Queen Bee,67,"2,488","2,012","9,355","$2,240",52,0.56%,$0.24,$43.07
6/19/15,Z Force,286,"1,559",989,"5,290","$9,825",455,8.60%,$1.86,$21.59
6/19/15,Ranger Danger,"4,759","6,983","5,358","24,981","$14,199",848,3.40%,$0.57,$16.74
6/19/15,Queen Bee,110,"2,877","2,515","9,859","$13,605",411,4.17%,$1.38,$33.10
6/20/15,Z Force,282,"1,432",966,"5,017","$7,915",407,8.11%,$1.58,$19.45
6/20/15,Ranger Danger,"2,088","7,278","5,948","22,420","$13,158",839,3.74%,$0.59,$15.68
6/20/15,Queen Bee,113,"3,302","2,888","9,842","$15,408",428,4.35%,$1.57,$36.00
6/21/15,Z Force,261,"1,449",948,"4,903","$6,381",364,7.42%,$1.30,$17.53
6/21/15,Ranger Danger,"4,919","7,075","5,517","25,694","$13,184",865,3.37%,$0.51,$15.24
6/21/15,Queen Bee,99,"3,328","2,837","9,973","$10,513",314,3.15%,$1.05,$33.48
6/22/15,Z Force,266,"1,462",930,"4,988","$7,596",347,6.96%,$1.52,$21.89
6/22/15,Ranger Danger,"4,659","6,912","5,457","25,328","$10,488",751,2.97%,$0.41,$13.97
6/22/15,Queen Bee,107,"2,895","2,480","9,861","$1,558",56,0.57%,$0.16,$27.83
6/23/15,Z Force,276,"1,479",923,"4,938","$6,451",315,6.38%,$1.31,$20.48
6/23/15,Ranger Danger,"3,737","7,383","5,857","24,012","$8,767",643,2.68%,$0.37,$13.63
6/23/15,Queen Bee,121,"2,897","2,485","9,840","$1,468",42,0.43%,$0.15,$34.96
6/24/15,Z Force,283,"1,416",841,"4,990","$4,830",272,5.45%,$0.97,$17.76
6/24/15,Ranger Danger,"3,051","6,475","4,371","23,726","$7,730",565,2.38%,$0.33,$13.68
6/24/15,Queen Bee,136,"3,008","2,503","9,818","$1,438",40,0.41%,$0.15,$35.95
6/25/15,Z Force,321,"1,563",901,"5,268","$5,706",381,7.23%,$1.08,$14.98
6/25/15,Ranger Danger,"5,233","7,395","5,815","25,645","$8,573",640,2.50%,$0.33,$13.39
6/25/15,Queen Bee,99,"2,668","1,959","9,505","$16,847",205,2.16%,$1.77,$82.18
6/26/15,Z Force,291,"1,585","1,040","5,413","$7,229",415,7.67%,$1.34,$17.42
6/26/15,Ranger Danger,"4,666","6,699","5,532","25,485","$10,641",693,2.72%,$0.42,$15.35
6/26/15,Queen Bee,113,"3,049","2,675","9,972","$11,671",166,1.67%,$1.17,$70.31
6/27/15,Z Force,331,"1,658","1,079","5,407","$5,805",433,8.01%,$1.07,$13.41
6/27/15,Ranger Danger,"1,676","6,609","5,619","22,326","$10,030",694,3.11%,$0.45,$14.45
6/27/15,Queen Bee,103,"3,417","2,889","9,988","$9,362",127,1.27%,$0.94,$73.71
6/28/15,Z Force,325,"1,712","1,086","5,403","$6,601",386,7.14%,$1.22,$17.10
6/28/15,Ranger Danger,"3,880","6,702","5,398","24,572","$9,094",662,2.69%,$0.37,$13.74
6/28/15,Queen Bee,86,"3,490","2,877","9,946","$7,726",111,1.12%,$0.78,$69.60
6/29/15,Z Force,338,"1,721","1,053","5,581","$6,123",379,6.79%,$1.10,$16.16
6/29/15,Ranger Danger,"3,384","5,962","4,844","22,772","$9,867",668,2.93%,$0.43,$14.77
6/29/15,Queen Bee,119,"3,055","2,612","9,897","$4,748",90,0.91%,$0.48,$52.76
6/30/15,Z Force,303,"1,635","1,019","5,447","$5,431",328,6.02%,$1.00,$16.56
6/30/15,Ranger Danger,"4,109","6,040","4,833","23,154","$9,437",644,2.78%,$0.41,$14.65
6/30/15,Queen Bee,124,"2,941","2,544","9,745","$5,808",110,1.13%,$0.60,$52.80
7/1/15,Z Force,277,"1,544",907,"5,160","$5,566",327,6.34%,$1.08,$17.02
7/1/15,Ranger Danger,"3,320","5,588","3,848","19,307","$7,013",564,2.92%,$0.36,$12.44
